,LS
41380,7.466698298230767e-05
41381,0.00021383300190791488
41382,6.67001586407423e-07
41383,0.0002102500293403864
41384,0.0002358750207349658
41385,0.00022891699336469173
41386,6.125017534941435e-06
41387,0.00022474996512755752
41388,2.4170149117708206e-06
41389,0.00021479197312146425
41390,3.1659728847444057e-06
41391,0.00023312499979510903
41392,0.0002144169993698597
41393,6.67001586407423e-07
41394,0.00021891598589718342
41395,3.6249984987080097e-06
41396,0.00021412497153505683
41397,0.00019754195818677545
41398,0.00021562498295679688
41399,0.00020874995971098542
41400,0.00020995800150558352
41401,0.0002152909873984754
41402,0.00021649996051564813
41403,0.00021070899674668908
41404,0.00020979199325665832
41405,0.00021587498486042023
41406,0.00021762499818578362
41407,6.67001586407423e-07
41408,0.00021550001110881567
41409,0.00021137500880286098
41410,0.00022204202832654119
41411,0.00022237503435462713
41412,2.0830193534493446e-06
41413,0.0002115420065820217
41414,0.00021487497724592686
41415,7.080379873514175e-07
41416,0.00020654202671721578
41417,9.624985978007317e-06
41418,4.1792052797973156e-05
41419,0.00021433300571516156
41420,0.00020870898151770234
41421,0.00020833301823586226
41422,0.0002157079870812595
41423,0.00022612500470131636
41424,2.0797597244381905e-07
41425,3.541994374245405e-06
41426,5.00003807246685e-07
41427,0.00021879200357943773
41428,7.92031642049551e-07
41429,0.00021233299048617482
41430,0.00022849999368190765
41431,0.00021500000730156898
41432,0.00021724996622651815
41433,4.169996827840805e-07
41434,4.169996827840805e-07
41435,5.220796447247267e-05
41436,0.00021120801102370024
41437,0.00021720799850299954
41438,0.00019837496802210808
41439,0.00020875001791864634
41440,0.00020300003234297037
41441,0.0002151249791495502
41442,0.00021241599461063743
41443,4.589674063026905e-07
41444,2.0797597244381905e-07
41445,0.00021062500309199095
41446,0.00021041597938165069
41447,0.00021187501261010766
41448,0.0002127910265699029
41449,0.0002146659535355866
41450,0.00021300005028024316
41451,6.67001586407423e-07
41452,0.00022679200628772378
41453,0.00021937501151114702
41454,0.00021487497724592686
41455,2.08965502679348e-07
41456,0.00022466701921075583
41457,0.0002187080099247396
41458,0.00021279201610013843
41459,0.00020849995780736208
41460,0.00020879099611192942
41461,0.00021383300190791488
41462,0.0002120000426657498
41463,0.00021683401428163052
41464,9.408302139490843e-05
41465,0.00020933401538059115
41466,0.00023820798378437757
41467,1.4589750207960606e-06
41468,0.0001187919988296926
41469,0.00021141604520380497
41470,3.5165983717888594e-05
41471,0.00024324998958036304
41472,0.00023320800391957164
41473,0.00022862502373754978
41474,2.500019036233425e-07
41475,0.0001990000018849969
41476,0.00022325001191347837
41477,0.00023354100994765759
41478,0.0002150419750250876
41479,0.0002108750049956143
41480,0.00021399999968707561
41481,0.00020883302204310894
41482,0.00021091703092679381
41483,0.00021116703283041716
41484,0.0002138339914381504
41485,0.00021162501070648432
41486,3.2500247471034527e-06
41487,2.500019036233425e-07
41488,0.0002145000034943223
41489,0.0002126250183209777
41490,1.2125005014240742e-05
41491,0.00021129200467839837
41492,0.00021233398001641035
41493,4.679197445511818e-05
41494,5.41971530765295e-07
41495,1.5420373529195786e-06
41496,0.00021024997113272548
41497,0.00021299999207258224
41498,0.00021229201229289174
41499,0.0001497080083936453
41500,0.0002103750011883676
41501,0.0002126669860444963
41502,0.0002089590416289866
41503,1.2919772416353226e-06
41504,0.00015154201537370682
41505,0.00021829101024195552
41506,0.00021174998255446553
41507,0.00021508400095626712
41508,0.00021500000730156898
41509,0.0002140409778803587
41510,0.00021116697462275624
41511,0.00021254201419651508
41512,0.00020874995971098542
41513,7.92031642049551e-07
41514,3.0840164981782436e-06
41515,0.00021554197883233428
41516,0.00021362502593547106
41517,0.0002151249791495502
41518,0.00021279201610013843
41519,0.00024212501011788845
41520,2.249958924949169e-06
41521,2.500019036233425e-07
41522,0.0002162919845432043
41523,0.00021591701079159975
41524,0.00021245895186439157
41525,0.00020916701760143042
41526,3.6874960642308e-05
41527,0.00014708301750943065
41528,0.0002364169922657311
41529,4.5803608372807503e-07
41530,0.00024120800662785769
41531,0.00022837496362626553
41532,0.00021837500389665365
41533,2.9098009690642357e-07
41534,0.00021725002443417907
41535,0.000208500016015023
41536,0.0002185420016758144
41537,0.00021866703173145652
41538,6.0125021263957024e-05
41539,0.00022087502293288708
41540,5.708017852157354e-06
41541,5.249981768429279e-06
41542,0.00022258295211941004
41543,0.00022087496472522616
41544,0.00022245798027142882
41545,7.079797796905041e-07
41546,0.00023495900677517056
41547,0.00022770802024751902
41548,0.00022416701540350914
41549,0.000222250004298985
41550,0.00022024998906999826
41551,0.00021858297986909747
41552,0.00021700002253055573
41553,0.00021525000920519233
41554,0.0002115829847753048
41555,0.0002538329572416842
41556,1.1791998986154795e-05
41557,0.0002050829934887588
41558,0.00021116697462275624
41559,6.66659907437861e-05
41560,0.00020854099420830607
41561,0.00021050003124400973
41562,0.00021245802054181695
41563,0.00021558301523327827
41564,0.00020933401538059115
41565,6.67001586407423e-07
41566,0.00021141697652637959
41567,0.00022941699717193842
41568,7.808400550857186e-05
41569,0.00021995900897309184
41570,6.25033862888813e-07
41571,9.416020475327969e-06
41572,0.00025158398784697056
41573,5.839974619448185e-07
41574,2.874992787837982e-06
41575,0.00023687497014179826
41576,0.0002216249704360962
41577,0.00010854203719645739
41578,0.00022058398462831974
41579,0.00022641703253611922
41580,0.0002198750153183937
41581,0.00022241694387048483
41582,0.0002380840014666319
41583,0.00021479197312146425
41584,0.00021174998255446553
41585,0.00021120801102370024
41586,6.67001586407423e-07
41587,0.00021170801483094692
41588,4.1601015254855156e-07
41589,0.00021170894615352154
41590,0.00021658401237800717
41591,6.67001586407423e-07
41592,0.00021108397049829364
41593,0.000218625005800277
41594,0.0002288329997099936
41595,0.00021287502022460103
41596,0.00021187501261010766
41597,0.0002163749886676669
41598,0.0002132919616997242
41599,0.00021974998526275158
41600,0.0001663749571889639
41601,0.00021912500960752368
41602,0.00021475000539794564
41603,0.0002109169727191329
41604,1.2500095181167126e-06
41605,5.8083038311451674e-05
41606,0.00021004100563004613
41607,0.0002145000034943223
41608,0.00021541700698435307
41609,1.0583025868982077e-05
41610,1.1999974958598614e-05
41611,0.00020275003043934703
41612,0.00021100003505125642
41613,7.92031642049551e-07
41614,0.0002155420370399952
41615,0.000215750013012439
41616,0.00022904202342033386
41617,0.000213916995562613
41618,0.00021550001110881567
41619,0.00021608296083286405
41620,0.000213958031963557
41621,4.169996827840805e-07
41622,0.0002116660471074283
41623,9.81249613687396e-05
41624,0.00021891598589718342
41625,0.00031508400570601225
41626,0.00023095897631719708
41627,0.00021799997193738818
41628,0.00022149999858811498
41629,0.00021445902530103922
41630,0.00021520903101190925
41631,0.00021425000159069896
41632,2.0803418010473251e-07
41633,2.0797597244381905e-07
41634,5.3708034101873636e-05
41635,1.1041003745049238e-05
41636,0.0002151249791495502
41637,0.00021525000920519233
41638,0.00027249997947365046
41639,0.0002175000263378024
41640,2.4160253815352917e-06
41641,0.00021008297335356474
41642,0.00021008402109146118
41643,0.00019262498244643211
41644,0.000214582949411124
41645,2.707995008677244e-06
41646,0.00021195801673457026
41647,0.00021050003124400973
41648,0.0002097089891321957
41649,0.00020945904543623328
41650,0.0002151249791495502
41651,0.00021337502403184772
41652,0.00021129101514816284
41653,0.00021133298287168145
41654,0.00021199998445808887
41655,5.62501372769475e-06
41656,5.00003807246685e-07
41657,0.00021170801483094692
41658,0.00021287502022460103
41659,6.67001586407423e-07
41660,0.00021083297906443477
41661,0.00020991702331230044
41662,0.00020979094551876187
41663,0.00021837500389665365
41664,0.00021124997874721885
41665,0.00020895799389109015
41666,0.0001984999980777502
41667,6.249756552278996e-07
41668,0.00021412502974271774
41669,0.00021083303727209568
41670,0.00021179101895540953
41671,0.00021179101895540953
41672,0.0002114590024575591
41673,0.00021016702521592379
41674,9.008299093693495e-05
41675,0.00021229201229289174
41676,5.808298010379076e-05
41677,0.00027537497226148844
41678,0.0002641670289449394
41679,0.00021937501151114702
41680,0.00021674996241927147
41681,0.00021641695639118552
41682,0.00011245801579207182
41683,0.00021533301332965493
41684,4.208006430417299e-06
41685,0.0002116659888997674
41686,0.00021258299238979816
41687,0.00021520897280424833
41688,0.0002137090195901692
41689,0.00021824997384101152
41690,0.00021958304569125175
41691,0.0002132499939762056
41692,0.00022016704315319657
41693,2.0902371034026146e-07
41694,6.165995728224516e-06
41695,7.949996506795287e-05
41696,0.00021116697462275624
41697,0.00021308305440470576
41698,0.0002114170347340405
41699,0.0002126250183209777
41700,7.229100447148085e-05
41701,0.00021833402570337057
41702,2.500019036233425e-07
41703,0.00024395895889028907
41704,0.0002122079604305327
41705,0.00021220900816842914
41706,0.0002126250183209777
41707,0.0002180419978685677
41708,0.00021074997493997216
41709,0.00021104200277477503
41710,8.500006515532732e-06
41711,3.5840203054249287e-06
41712,0.00021187501261010766
41713,0.000210333033464849
41714,0.00021066598128527403
41715,0.00021358300000429153
41716,0.00020029197912663221
41717,0.000212083978112787
41718,0.00022079201880842447
41719,0.0001499159843660891
41720,5.370797589421272e-05
41721,0.0002175000263378024
41722,0.00019862502813339233
41723,0.0002549579949118197
41724,3.412499791011214e-05
41725,0.0002300830092281103
41726,2.500019036233425e-07
41727,0.00010633398778736591
41728,0.0002192090032622218
41729,0.00021787500008940697
41730,0.0002193329855799675
41731,0.00021358300000429153
41732,0.00021266599651426077
41733,0.00021425000159069896
41734,0.00021545798517763615
41735,2.707995008677244e-06
41736,4.5803608372807503e-07
41737,0.00021237495820969343
41738,0.00021608301904052496
41739,0.000212125014513731
41740,0.0002227920340374112
41741,6.437499541789293e-05
41742,0.00021608301904052496
41743,0.0002371249720454216
41744,3.750319592654705e-07
41745,0.00022475002333521843
41746,0.0002388330176472664
41747,0.00021537503926083446
41748,0.00021291698794811964
41749,0.00021245796233415604
41750,0.00021404202561825514
41751,0.0002133329981006682
41752,0.00021341699175536633
41753,0.000211707956623286
41754,0.00021079101134091616
41755,6.958399899303913e-05
41756,0.00021479104179888964
41757,0.00021537503926083446
41758,0.0002134579699486494
41759,0.0002126670442521572
41760,0.00012445799075067043
41761,0.00021316698985174298
41762,5.545798921957612e-05
41763,0.00027254101587459445
41764,0.00023149995831772685
41765,8.158397395163774e-05
41766,0.00010066694812849164
41767,0.00021529197692871094
41768,5.665991920977831e-06
41769,0.00023762497585266829
41770,0.00021608301904052496
41771,0.00023520796094089746
41772,0.00021995900897309184
41773,0.00021445902530103922
41774,0.00021304195979610085
41775,0.00021020800340920687
41776,0.00021370797185227275
41777,3.08750313706696e-05
41778,0.0002139579737558961
41779,0.0002169169601984322
41780,0.00021362502593547106
41781,0.00021062500309199095
41782,0.00011095899390056729
41783,0.00022283400176092982
41784,0.00021370896138250828
41785,0.00021174998255446553
41786,7.791968528181314e-06
41787,0.00021604198263958097
41788,1.7417012713849545e-05
41789,0.00021058297716081142
41790,0.0001431250129826367
41791,0.00021175004076212645
41792,0.00024108297657221556
41793,2.924998989328742e-05
41794,0.00028004194609820843
41795,0.00021929200738668442
41796,0.00022445799550041556
41797,0.00021962501341477036
41798,0.00021008402109146118
41799,0.00021608301904052496
41800,7.745804032310843e-05
41801,0.0002162089804187417
41802,0.00021404196741059422
41803,1.795799471437931e-05
41804,0.00021408399334177375
41805,0.0002156250411644578
41806,0.00021425000159069896
41807,0.00021370803005993366
41808,0.0002129159984178841
41809,0.0002162089804187417
41810,0.00017816596664488316
41811,0.00021366600412875414
41812,0.00021454098168760538
41813,0.00021608296083286405
41814,2.0902371034026146e-07
41815,0.0002164160250686109
41816,1.0582967661321163e-05
41817,2.1249987185001373e-05
41818,0.00021529197692871094
41819,0.00021287502022460103
41820,0.00021208298858255148
41821,4.8874993808567524e-05
41822,0.0002132920199073851
41823,0.00021629099501296878
41824,0.0002162500168196857
41825,4.169996827840805e-07
41826,0.00021437503164634109
41827,0.00021133298287168145
41828,0.00021870899945497513
41829,0.0002145830076187849
41830,0.0002132500521838665
41831,7.909839041531086e-07
41832,0.00021383300190791488
41833,0.0002161670126952231
41834,0.00021250004647299647
41835,0.0002126669860444963
41836,0.0002162500168196857
41837,0.00021912500960752368
41838,0.00021966599160805345
41839,0.00022487505339086056
41840,0.0002193330437876284
41841,0.0002825409756042063
41842,0.0002383749815635383
41843,0.00024929200299084187
41844,3.229198046028614e-05
41845,0.00023245904594659805
41846,0.0002321670181117952
41847,0.0002292920253239572
41848,0.00021174998255446553
41849,0.00021425000159069896
41850,0.00021199998445808887
41851,0.00021700002253055573
41852,0.00021137500880286098
41853,0.00021558301523327827
41854,2.0803418010473251e-07
41855,0.0002115000388585031
41856,9.983300697058439e-05
41857,0.0002115420065820217
41858,0.00021604198263958097
41859,0.00021716603077948093
41860,0.00021991698304191232
41861,0.00021845800802111626
41862,1.5830155462026596e-06
41863,0.0002482500276528299
41864,0.00022625003475695848
41865,0.00022091600112617016
41866,6.733305053785443e-05
41867,8.55419784784317e-05
41868,0.0002703330246731639
41869,0.0002298339968547225
41870,9.170034900307655e-07
41871,2.416956704109907e-06
41872,0.00023095804499462247
41873,0.00021624995861202478
41874,0.00020504201529547572
41875,0.00021733297035098076
41876,0.0002246660296805203
41877,2.500019036233425e-07
41878,0.00026058399816975
41879,4.169996827840805e-07
41880,0.00021900003775954247
41881,0.00026483298279345036
41882,0.00021670799469575286
41883,0.00021287496201694012
41884,0.00021287502022460103
41885,0.000216791988350451
41886,9.650003630667925e-05
41887,5.832989700138569e-06
41888,0.00021454098168760538
41889,0.00022350001381710172
41890,0.00023279100423678756
41891,0.00023154198424890637
41892,8.30839853733778e-05
41893,5.00003807246685e-07
41894,0.0002134160022251308
41895,4.169996827840805e-07
41896,0.00021466700127348304
41897,0.00021083303727209568
41898,4.169996827840805e-07
41899,2.0803418010473251e-07
41900,0.00021454098168760538
41901,0.00021599995670840144
41902,0.00021799997193738818
